relation_id,subject,predicate,object,hub_entity,hub_connectivity,confidence,section,source_paper,source_text,llama3.1_8b_text_accuracy,llama3.1_8b_text_faithfulness,llama3.1_8b_text_boundary_quality,llama3.1_8b_text_justification,llama3.1_8b_text_inference_time,llama3.1_8b_text_error,mistral_7b_text_accuracy,mistral_7b_text_faithfulness,mistral_7b_text_boundary_quality,mistral_7b_text_justification,mistral_7b_text_inference_time,mistral_7b_text_error,phi3_3.8b_text_accuracy,phi3_3.8b_text_faithfulness,phi3_3.8b_text_boundary_quality,phi3_3.8b_text_justification,phi3_3.8b_text_inference_time,phi3_3.8b_text_error,gemma2_9b_text_accuracy,gemma2_9b_text_faithfulness,gemma2_9b_text_boundary_quality,gemma2_9b_text_justification,gemma2_9b_text_inference_time,gemma2_9b_text_error,qwen2.5_1.5b_text_accuracy,qwen2.5_1.5b_text_faithfulness,qwen2.5_1.5b_text_boundary_quality,qwen2.5_1.5b_text_justification,qwen2.5_1.5b_text_inference_time,qwen2.5_1.5b_text_error,deepseek-coder_6.7b_text_accuracy,deepseek-coder_6.7b_text_faithfulness,deepseek-coder_6.7b_text_boundary_quality,deepseek-coder_6.7b_text_justification,deepseek-coder_6.7b_text_inference_time,deepseek-coder_6.7b_text_error
0x9e0d,Debasish Das,is affiliated with,Department of Biosciences & Bioengineering,,,,Process engineering strategy for improved methanol production in Methylosinus trichosporium through enhanced mass transfer and solubility of methane and carbon dioxide,Copy of Sahoo et al. 202320251115.pdf,"Krishna Kalyani Sahoo , Ankan Sinha , Debasish Das

*

Department of Biosciences & Bioengineering, Indian Institute of Technology, Guwahati, Assam 781039, India",True,5.0,5.0,"The relation is accurately represented in the sentence, as Debasish Das is indeed affiliated with the Department of Biosciences & Bioengineering. The entity boundaries are also correctly identified, with ""Debasish Das"" being the subject and ""Department of Biosciences & Bioengineering"" being the object.",9.262372732162476,,False,,,"The relation ""is affiliated with"" cannot be directly inferred from the sentence as it does not explicitly state that Debasish Das is affiliated with the Department of Biosciences & Bioengineering. However, given the context of a list of individuals and their affiliation with the department being provided, the relation can be inferred. The entity boundaries are correctly identified as they correspond to the correct names and department mentioned in the sentence.",8.30123496055603,,False,,,"The relation is accurately represented as Debasish Das and two others are affiliated with IIT Guwahati's Department of Biosciences & Bioengineering, which aligns well with common academic structures where individuals’ names precede their departmental associations without additional qualifiers. Furthermore, the entity boundaries for both subject (Debasish Das) and object (Department of Biosciences & Bioengineering) are clearly delineated in this sentence structure, allowing no room for misinterpretation or confusion regarding these entities' roles within the context provided by IIT Guwahati.",11.511472940444946,,True,3,5,"The relation is implied in the sentence, as it lists Debasish Das within the context of the Department of Biosciences & Bioengineering. While not explicitly stated as ""is affiliated with,"" the connection is clear.  The entity boundaries are correctly identified.",7.584241151809692,,True,4,3,"The extracted relation ""Debasish Das is affiliated with Department of Biosciences & Bioengineering"" accurately represents the information provided in the source sentence. Debasish Das is indeed mentioned as a subject, and his affiliation with the Department of Biosciences & Bioengineering is correctly stated within the object position. However, there are some discrepancies: the department name ""Department of Biosciences & Bioengineering"" appears to be misspelled or incorrectly formatted in the source sentence compared to the official document provided. This slight variation indicates that while the relation itself is correct, the entity boundaries and formatting could be improved for better clarity and accuracy.",5.0978429317474365,,True,5.0,5.0,"The extracted relation is accurately represented in the sentence. The subject ""Debasish Das"" and object ""Department of Biosciences & Bioengineering"" are directly stated in the source sentence, providing a high level of faithfulness. Both entity boundaries are correctly identified as ""Debasish Das"" at position 38-50 and ""Department of Biosciences & Bioengineering"" at position 55-97 respectively, indicating perfect quality.",12.899587154388428,
0x9e08,Krishna Kalyani Sahoo,is affiliated with,Department of Biosciences & Bioengineering,,,,Process engineering strategy for improved methanol production in Methylosinus trichosporium through enhanced mass transfer and solubility of methane and carbon dioxide,Copy of Sahoo et al. 202320251115.pdf,"Krishna Kalyani Sahoo , Ankan Sinha , Debasish Das

*

Department of Biosciences & Bioengineering, Indian Institute of Technology, Guwahati, Assam 781039, India",True,5.0,5.0,"The relation is directly stated in the sentence, with ""Krishna Kalyani Sahoo"" being affiliated with ""Department of Biosciences & Bioengineering"". The entity boundaries are correctly identified as the subject and object are clearly separated by a comma.",8.589597225189209,,True,,,"The relation ""is affiliated with"" is accurately represented in the sentence, as Krishna Kalyani Sahoo is listed as a member of the Department of Biosciences & Bioengineering at Indian Institute of Technology, Guwahati. This information is directly stated in the source sentence. The entity boundaries are correctly identified, as both the subject and object are explicitly mentioned in the text.",7.579834222793579,,False,,,,8.374890089035034,,True,3,5,"The relation is implied in the sentence, as it states the affiliation of individuals with a department. While not explicitly stated as ""is affiliated with,"" the context clearly indicates this relationship.  The entity boundaries for both subject and object are correctly identified.",7.72133994102478,,True,4,3,"The extracted relation ""is affiliated with"" is accurately represented in the source sentence. The subject, ""Krishna Kalyani Sahoo,"" and the object, ""Department of Biosciences & Bioengineering,"" are correctly identified within the provided sentences. However, there is a slight mismatch between the position of the subject (Characters 0-21) and the object (Characters 55-97), which could be considered as boundary quality issue. The faithfulness score is 4 because while the relation is accurately stated, the entity boundaries are not perfectly correct due to the character positions mentioned earlier.",5.000367164611816,,False,3.0,4.0,"The extracted relation accurately represents the subject and predicate, but not the object. In the source sentence, ""Department of Biosciences & Bioengineering"" is stated directly, indicating a high level of faithfulness. However, it's unclear if this exact phrase corresponds to the actual object in the extracted relation. The entity boundaries are correctly identified as 0-21 for subject and 55-97 for object.",8.261512994766235,
0x9e02,airlift reactor,is used for,Biomass production in Stage I,,,,"Bioresource Technology CO, + Air",Copy of Sahoo et al. 202320251115.pdf,"Stage II: Methanol production in

journal homepage: www.elsevier.com/locate/biortech

CH, + Air

Stage I: Biomass production in airlift reactor",True,4.0,5.0,"The relation is accurately represented in the sentence, with ""airlift reactor"" being used for biomass production in Stage I. The entity boundaries are correctly identified as the subject (""airlift reactor"") and object (""Biomass production in Stage I""), making it a perfect match.",9.006402969360352,,False,,,"The extracted relation ""is used for Biomass production in Stage I"" is not accurately represented in the source sentence. The source sentence does not mention any use of the airlift reactor, and it only discusses stages (Stage II and Stage I) without specifying their uses. Therefore, this extraction is hallucinated.",6.887753963470459,,False,1.0,2.0,"While the subject ""airlift reactor"" is mentioned, it's misleading as there’s no direct reference to its use in biomass production or any stage of a process within this source sentence; thus, both accuracy and boundary quality are compromised due to lack of contextual information.",9.45221495628357,,True,3,4,"The sentence states that biomass production occurs ""in airlift reactor"" indicating the use. While not explicitly stating ""is used for"", the context clearly implies this relationship. The subject and object are correctly identified, with a slight ambiguity in the phrasing of ""Biomass production in"".",7.6829259395599365,,True,4,3,"The extracted relation ""is used for"" is accurately represented in the source sentence, where it states that Stage I of the airlift reactor is used for biomass production. However, the boundaries are not perfectly identified as they do not match exactly with the subject and object provided (Subject: airlift reactor, Predicate: is used for, Object: Biomass production in Stage I).",4.187044858932495,,True,3.0,5.0,"The extracted relation accurately represents the relationship between ""airlift reactor"" and ""Biomass production in Stage I"". However, it's not directly stated in the source sentence. This could be improved by including more explicit statements about how the airlift reactor is used for biomass production in Stage I.",10.40720796585083,
0x9e0b,Ankan Sinha,is affiliated with,Department of Biosciences & Bioengineering,,,,Process engineering strategy for improved methanol production in Methylosinus trichosporium through enhanced mass transfer and solubility of methane and carbon dioxide,Copy of Sahoo et al. 202320251115.pdf,"Krishna Kalyani Sahoo , Ankan Sinha , Debasish Das

*

Department of Biosciences & Bioengineering, Indian Institute of Technology, Guwahati, Assam 781039, India",True,5.0,5.0,"The relation is directly stated in the sentence, with ""Ankan Sinha"" explicitly mentioned as being affiliated with ""Department of Biosciences & Bioengineering"". The entity boundaries are also correctly identified, with no overlap or missing parts.",8.632429599761963,,False,,,"The relation ""is affiliated with"" is not explicitly stated for Ankan Sinha in the given sentence. However, it can be inferred as all three individuals are associated with the Department of Biosciences & Bioengineering at IIT Guwahati. The subject and object boundaries are correctly identified as per the provided positions.",7.771403074264526,,False,,,"The relation between Ankan Sinha and his affiliation with the Department of Biosciences & Bioengineering is accurately represented, directly stated, and entity boundaries correctly extracted from the given sentence; hence all ratings are at their highest value indicating a perfect extraction.",6.8300464153289795,,True,3,5,"The relation is implied in the sentence, as it lists Ankan Sinha within the context of the Department of Biosciences & Bioengineering. While not explicitly stated as ""is affiliated with,"" the connection is clear.  The entity boundaries are correctly identified.",7.540954113006592,,True,4,3,"The extracted relation ""Subject: Ankan Sinha, Predicate: is affiliated with, Object: Department of Biosciences & Bioengineering"" accurately represents the information provided in the source sentence. The subject and object positions are correctly identified as characters 24-35 and 55-97 respectively, which matches the extracted relation's structure. However, there is a slight discrepancy in faithfulness due to the fact that ""Ankan Sinha"" is not explicitly stated as being affiliated with ""Department of Biosciences & Bioengineering,"" but rather it is part of the department name itself. This makes it partially supported rather than directly stated.",5.1808929443359375,,True,5.0,4.0,"The subject and object are accurately identified as ""Ankan Sinha"" and ""Department of Biosciences & Bioengineering"", respectively, which aligns with the source sentence. The boundaries for these entities were correctly determined by the system.",12.672109842300415,
0x9e28,Process,targets,enhanced mass transfer (kLa),,,,H I G H L I G H T S,Copy of Sahoo et al. 202320251115.pdf,Process engineering strategy for improved methanol production in M. trichosporium .,True,4.0,5.0,"The relation is accurately represented in the sentence, as it mentions a ""Process engineering strategy"" that targets improved methanol production. The entity boundaries are correctly identified, with ""Process"" clearly being the subject and ""enhanced mass transfer (kLa)"" being the object of the predicate ""targets"".",9.225579977035522,,False,,,"The extracted relation ""targets enhanced mass transfer (kLa)"" is not accurately represented in the sentence. The sentence discusses a process engineering strategy for improved methanol production, but it does not explicitly state that this process targets enhanced mass transfer or any specific value like kLa. Instead, it seems to be describing a general strategy without specifying a target or outcome.",6.82391881942749,,False,2.0,4.0,"The relation is not directly stated in the source sentence, hence it's partially supported. However, entity boundaries are correctly identified as 'Process' and 'enhanced mass transfer (kLa)' appear to be related concepts within process engineering for methanol production; thus they have good boundary quality but lack direct statement of relationship.",4.561874866485596,,False,1,3,"While ""Process engineering strategy"" relates to a process, the sentence doesn't explicitly state that this process targets enhanced mass transfer (kLa). The relation is inferred but not directly stated.  The subject and object are partially identified as they capture relevant concepts, but lack precision.",7.801732063293457,,True,4,3,"The extracted relation ""targets enhanced mass transfer (kLa)"" is accurately represented in the source sentence, which states ""Process engineering strategy for improved methanol production in M. trichosporium."" The subject ""Process"" aligns with the extracted relation's ""Subject,"" and the object ""enhanced mass transfer (kLa)"" corresponds to the extracted relation's ""Object."" However, the faithfulness is 4 because while the sentence mentions a process strategy for improved methanol production in M. trichosporium, it does not explicitly state that this process targets enhanced mass transfer (kLa). The entity boundaries are partially correct as they identify ""Process"" and ""enhanced mass transfer (kLa)"" correctly, but there is no direct statement of the relation within the source sentence.",5.564265966415405,,True,3.0,4.0,"The extracted relation accurately represents the structure of the sentence. It states that ""Process"" targets ""enhanced mass transfer (kLa)"". However, it's not directly stated in the source sentence. This could be improved by including more explicit details about what kind of process is being targeted and how it enhances mass transfer.",6.950311899185181,
0x9e24,Process,results in,CH4 fixation rate of 0.8 g/L d -1,,,,H I G H L I G H T S,Copy of Sahoo et al. 202320251115.pdf,Process engineering strategy for improved methanol production in M. trichosporium .,True,4.0,5.0,"The relation is accurately represented in the sentence, as it describes a process (process engineering strategy) that results in a specific outcome (CH4 fixation rate of 0.8 g/L d -1). The entity boundaries are correctly identified, with ""Process"" clearly marked as the subject and the object phrase (""CH4 fixation rate of 0.8 g/L d -1"") following the predicate (""results in"").",10.13445782661438,,False,,,"The relation ""results in"" is not directly stated in the sentence. However, it can be inferred that a process might result in improved methanol production, but the specific CH4 fixation rate of 0.8 g/L d-1 is not explicitly mentioned as being a result of this process. The subject and object boundaries are correctly identified, but the relation is not accurately represented in the sentence.",7.2165820598602295,,False,2.0,3.0,"The extracted relation does not accurately represent the source sentence as there is no mention of CH4 fixation rate in it. While 'Process' and its role are mentioned, they do not result specifically in a methane (CH4) fixation rate but rather an ethanol production enhancement strategy for M. trichosporium; hence FAITHFULNESS is rated as 2 because the relation only partially supports what was extracted without directly stating it and Boundary_Quality at 3 since 'Process' could be identified, albeit not in direct connection to CH4 fixation rate mentioned in extraction.",5.765135288238525,,False,1,3,"The sentence describes a process engineering strategy for methanol production, but it doesn't mention anything about CH4 fixation rate. The extracted relation is fabricated and not supported by the text. While ""Process"" is correctly identified as the subject, the object is completely inaccurate.",7.658269882202148,,True,4,3,"The extracted relation ""results in"" is accurately represented by the source sentence, which states that the process engineering strategy for improved methanol production in M. trichosporium results in a CH4 fixation rate of 0.8 g/L d^-1. This matches the provided subject (Process), predicate (""results in""), and object (CH4 fixation rate of 0.8 g/L d^-1). The extracted relation is partially supported by the source sentence, making it a 4 on the faithfulness scale. The entity boundaries are correctly identified as Subject: Process, Predicate: results in, Object: CH4 fixation rate of 0.8 g/L d^-1, with no significant errors or omissions.",5.375180959701538,,True,3.0,4.0,"The extracted relation accurately represents the sentence. It is stated indirectly, but it does mention a process that results in an improvement of methanol production. However, the object ""CH4 fixation rate of 0.8 g/L d -1"" is not directly mentioned in the sentence and could be considered as a hallucination. The subject and object boundaries are correctly identified, but there seems to be some confusion about the nature of the process being engineered for improved methanol production.",8.254478931427002,
0x9df6,BIORESOURCE,updates,Process engineering strategies,,,,Front Matter,Copy of Sahoo et al. 202320251115.pdf,"BIORESOURCE

updates

Process engineering strategies

TECHNOLOGY

Check for

+

+

Micro-sparger

Draft tube

ELSEVIER

M. trichosporium seed culture

of operating

pressure",True,4.0,5.0,"The relation is accurately represented in the sentence, with ""BIORESOURCE"" as the subject and ""Process engineering strategies"" as the object. The entity boundaries are correctly identified, with no overlap or underlap between the subject and object positions.",8.627503871917725,,False,,,"The relation ""updates"" is not directly stated in the sentence. Instead, it's implied through the context that new strategies might be available or used by BIORESOURCE, but there's no explicit mention of updating existing ones. However, the subject and object boundaries are correctly identified in the sentence.",6.793730020523071,,False,1.0,2.0,"The source sentence lacks coherence regarding BIORESOURCE' extraneous relation of updating process engineering strategies; thus, faithfulness to any real statement cannot be established without further context or additional sentences that provide such information.",7.3810930252075195,,False,1,3,"The sentence does not express a relationship where ""BIORESOURCE"" updates ""Process engineering strategies"".  The extracted relation seems to be hallucinated and not supported by the provided text. While the subject and object are somewhat identifiable, the connection between them is absent in the sentence.",8.001940965652466,,True,4,3,"The extracted relation ""updates"" is accurately represented in the source sentence, as it mentions that BIORESOURCE updates Process engineering strategies. However, the object position (Process engineering strategies) does not directly state this relation but rather provides additional context about the subject and its relationship to the process. This makes the faithfulness score 4 because while the core action of updating is present, the specific details provided are not as direct a statement as they could be.",4.43880295753479,,False,3.0,4.0,"The extracted relation accurately represents the sentence. However, it is not directly stated in the source sentence. For example, ""BIORESOURCE updates Process engineering strategies"" does not mention any specific technology or method used for updating (e.g., Micro-sparger, Draft tube).",6.921831846237183,
0x9dfa,ELSEVIER,publishes,M. trichosporium seed culture of operating pressure,,,,Front Matter,Copy of Sahoo et al. 202320251115.pdf,"BIORESOURCE

updates

Process engineering strategies

TECHNOLOGY

Check for

+

+

Micro-sparger

Draft tube

ELSEVIER

M. trichosporium seed culture

of operating

pressure",True,4.0,5.0,"The relation is accurately represented in the sentence, with ""ELSEVIER"" correctly identified as the subject and ""M. trichosporium seed culture of operating pressure"" as the object. The predicate ""publishes"" is not explicitly stated, but it can be inferred from the context that ELSEVIER is publishing a document related to M. trichosporium seed culture.",9.890693187713623,,False,,,"The relation is not accurately represented in the sentence as there is no mention of Elsevier publishing the specific M. trichosporium seed culture of operating pressure. However, the sentence does imply that Elsevier publishes articles related to the topic (Process engineering strategies, Micro-sparger, Draft tube). The entity boundaries are correctly identified as ""ELSEVIER"" is the subject and ""M. trichosporium seed culture of operating pressure"" is the object in the extracted relation.",10.023334980010986,,False,2.0,3.0,"The relation is not accurately represented in the sentence as ""ELSEVIER"" does not publish anything about a seed culture of operating pressure. Instead, it seems to be related to micro-sparger and draft tube technology within process engineering strategies for biorefineries which are mentioned elsewhere on page 1203. The subject boundaries identified in the sentence do include ""ELSEVIER,"" but they don't relate directly to seed culture of operating pressure, hence a partial representation with some misalignment between expectation and source content is observed (FAITHFULNESS: 2). Entity boundary identification seems somewhat accurate as it correctly identifies 'ELSEVIER,' although the relation does not pertain to their expected subject matter in this context. Therefore, Boundary_Quality gets a score of 3 for partial correctness with some misalignment (BOUNDARY_QUALITY: 3).",7.350696086883545,,False,2,3,"While Elsevier is mentioned as the publisher, the object ""M. trichosporium seed culture of operating pressure"" is not directly stated to be published by Elsevier. The sentence describes various components and technologies related to bioresource updates, including a mention of M. trichosporium seed culture and operating pressure.  The subject and object are partially identified correctly.",8.78223705291748,,True,4,3,"The extracted relation ""publishes"" is accurately represented in the source sentence, with the subject being ELSEVIER and the object being M. trichosporium seed culture of operating pressure. This extraction aligns directly with the information provided in the source text without any hallucinations or contradictions.",3.9451191425323486,,True,5.0,3.0,"The extracted relation accurately represents the sentence. ELSEVIER publishes M. trichosporium seed culture of operating pressure, which is directly stated in the source sentence. However, the entity boundaries are not correctly identified as they do not match with the entities in the extracted relation.",12.018575191497803,
0x5fdf,gel layer,of,two-plates,,,,Front Matter,Copy of Jovanovic et al 2021 (part II)20251113.pdf,"CHEMICAL

ENGINEERING

SCIENCE

microreactor between

gel layer of two-plates

segmented gas-liquid Now

Immobilized

ELSEVIER

2'5 on.",True,5.0,5.0,"The relation is directly stated in the sentence as ""gel layer of two-plates"", and the entity boundaries are correctly identified, with ""gel layer"" being the subject and ""two-plates"" being the object.",8.37480092048645,,True,5.0,5.0,"The relation ""gel layer of two-plates"" is directly stated in the sentence, as it appears between ""microreactor between gel layer of two-plates segmented gas-liquid"". The subject and object boundaries are correctly identified, as they correspond to the actual entities in the sentence.",6.231097936630249,,True,3.0,4.0,"The relation is correctly represented in the sentence as it mentions a ""gel layer of two-plates."" However, there are some ambiguities and missing context that prevent full faithfulness. Entity boundaries seem to be well identified with minimal errors present.",4.257008790969849,,True,3,4,"The relation ""gel layer of two-plates"" is present in the sentence, but it's not stated directly. It's implied through the phrase ""gel layer of two-plates"". The entity boundaries are mostly correct, with a slight ambiguity around ""two-plates"" potentially encompassing ""two-plates segmented"".",8.417726993560791,,True,4,3,"The extracted relation ""Subject: gel layer, Predicate: of, Object: two-plates"" is accurately represented in the source sentence. The subject position (Characters 54-63) and object position (Characters 67-77) are correctly identified as ""gel layer"" and ""two-plates,"" respectively. However, the faithfulness rating is 4 because while the relation is present, it is not directly stated in a straightforward manner; it requires some inference from context within the sentence. The boundary quality is rated 3 because although the boundaries are mostly correct, there is an overlap between the subject and object that could be considered slightly incorrect due to the nature of the extracted information being more about the structure rather than specific entities.",5.385797023773193,,False,1.0,3.0,"The extracted relation does not match with any direct statement in the provided sentences. Also, the boundaries are not perfect due to possible variations in wording and punctuation.",12.936990976333618,
0x5feb,Origin,of,Characteristic Times,,,,Front Matter,Copy of Jovanovic et al 2021 (part II)20251113.pdf,"Origin of

Characteristic

Times

Kou +50.",True,5.0,5.0,"The relation is directly stated in the sentence, with ""Origin"" clearly being the subject and ""Characteristic Times"" as the object. The entity boundaries are also correctly identified, with no overlap or missing entities.",8.209460020065308,,False,,,"The extracted relation ""Origin of Characteristic Times"" is not present in the source sentence. The sentence only mentions ""Origin"", but it does not provide any information about a specific characteristic or attribute, let alone ""Times"". Therefore, the system has hallucinated this relation.",5.983154773712158,,False,2.0,3.0,"The extracted relation is not accurately represented in the sentence as there'selse 'Characteristic Times of Kou +50.' does appear, but it lacks context and clarity. Faithfulness score reflects that while some information about Characteristic Times related to an entity (Kou) can be inferred from the source sentence, this is not directly stated due to missing details like what 'Characteristic' refers to or how Kou +50 relates specifically to times of origin. Boundary quality indicates partial correctness in identifying entities as they are mentioned but lacks precision and completeness for a perfect score.",5.891549348831177,,False,1,3,"The sentence is incomplete and lacks a clear statement of the relation between ""Origin"" and ""Characteristic Times"".  While ""Origin"" is mentioned, it's unclear what it originates from or how it relates to ""Characteristic Times"". The entity boundaries are partially correct as ""Origin"" is identified but ""Characteristic Times"" seems misplaced.",8.238390922546387,,True,4,3,"The extracted relation ""Origin of"" is accurately represented in the source sentence, which states ""Origin of Characteristic Times"". The subject (origin) and object (characteristic times) are correctly identified within the given boundaries. However, the faithfulness score is reduced to 4 because while the core relationship is present, there might be some ambiguity or lack of clarity regarding the specific context or additional information that could have been provided in a more detailed source.",4.374401092529297,,False,3.0,5.0,"The accuracy of the extraction relies on the fact that the sentence provides enough context for inferring the missing part (""of Characteristic Times""). Without this information, it's not possible to accurately assess if the extracted relation is correct or not.",12.095895051956177,
0x5fef,Elsevier,has homepage,www.elsevier.com/locate/ces,,,,Chemical Engineering Science,Copy of Jovanovic et al 2021 (part II)20251113.pdf,j o urnal homepage: www.elsevier.com/locate/ces,True,5.0,5.0,"The relation is directly stated in the sentence, with ""Elsevier"" being the subject and ""www.elsevier.com/locate/ces"" being the object of the predicate ""homepage"". The entity boundaries are also correctly identified, as they match the positions specified in the source sentence.",9.18331789970398,,True,5.0,5.0,"The relation ""has homepage"" is accurately represented in the sentence, as it directly states that the journal's homepage is located at www.elsevier.com/locate/ces, which belongs to Elsevier. The entity boundaries are correctly identified since both the subject and object match exactly with their positions in the source sentence.",6.434430837631226,,True,5.0,5.0,"The extracted relation is accurately represented in the source sentence, as ""elsevier"" (the subject) has a homepage at ""www.elsevier.com/locate/ces"" (the object). Both boundaries are correctly identified within their respective positions in the text provided.",4.423995018005371,,True,3,4,"The relation ""has homepage"" is implied by the sentence, but not directly stated. While the subject and object are correctly identified,  the phrasing ""journal homepage"" suggests a broader context than just Elsevier's homepage.",7.197998046875,,True,4,3,"The extracted relation ""has homepage"" is accurately represented in the source sentence, which states ""journal homepage: www.elsevier.com/locate/ces."" This directly corresponds to the subject (Elsevier) and object (www.elsevier.com/locate/ces), indicating a high level of faithfulness. However, the boundary quality is rated 3 because while the entity boundaries are mostly correct, there is some overlap with other entities in the sentence that could be considered incorrect or misplaced.",5.290575981140137,,True,5.0,5.0,,13.671853065490723,
0x5fe9,San,contains,Contents lists,,,,Front Matter,Copy of Jovanovic et al 2021 (part II)20251113.pdf,"San,

Contents lists available at ScienceDirect",True,4.0,5.0,"The relation is accurately represented in the sentence, with ""San"" being the subject and ""Contents lists"" being the object of the predicate ""contains"". The entity boundaries are correctly identified as the first four characters for the subject and the next 16 characters for the object.",8.781430959701538,,False,,,"The relation ""contains"" is not accurately represented in the sentence. While it's true that ScienceDirect contains Contents lists, there is no direct indication that San contains anything. The boundary quality is good because the subject and object are correctly identified within the sentence. However, the relation between them is incorrect.",6.3663389682769775,,True,4.0,5.0,"The relation is accurately represented as the sentence indicates that ""Contents lists"" are available at ScienceDirect, which can be associated with San. However, it does not explicitly state this within the given text but infers from context; hence a perfect score in faithfulness isn't warranted. Entity boundaries were correctly identified based on character positions provided and their clear delineation in the sentence structure.",4.820827960968018,,True,3,5,"The relation ""San contains Contents lists"" is partially supported by the sentence. While it's not explicitly stated, the context implies that ""Contents lists"" are associated with ""San"".  The entity boundaries for both subject and object are correctly identified.",7.543461084365845,,True,4,3,"The extracted relation ""contains"" is accurately represented in the sentence. The subject ""San"" matches the characters from 0-3, and the object ""Contents lists"" matches the characters from 6-20. However, the boundary quality is rated as 3 because while the entities are correctly identified, there might be a slight misalignment due to the presence of additional information in the sentence that does not directly support or contradict the extracted relation.",5.100570917129517,,False,3.0,4.0,"The extracted relation does not accurately represent the sentence. The subject ""San"" is mentioned but no predicate or object is provided, which are necessary for a complete relation representation. Also, the source sentence doesn't provide any information about what exactly ""San"" contains or points to. It could be interpreted as an incomplete statement rather than a well-defined one.",7.188879728317261,
0x5fe1,2'5,also appears as,"2'5, on.",,,,Front Matter,Copy of Jovanovic et al 2021 (part II)20251113.pdf,"CHEMICAL

ENGINEERING

SCIENCE

microreactor between

gel layer of two-plates

segmented gas-liquid Now

Immobilized

ELSEVIER

2'5 on. +

2'5, on.",True,4.0,5.0,"The relation is accurately represented in the sentence, as it correctly states that ""2'5"" appears as ""2'5, on."" The faithfulness rating is 4 because while the relation is directly stated, the object is a slight modification of the subject. The entity boundaries are perfectly identified, with the subject and object clearly marked within the source sentence.",9.34653902053833,,False,,,"The extracted relation ""2'5 also appears as 2'5, on."" is not present in the source sentence. The number ""2'5"" only appears as a part of a chemical formula and does not appear anywhere else in the sentence. Therefore, it cannot be said to appear as anything else. Additionally, the subject and object boundaries are incorrect as there is no relation between ""2'5"" and ""on."" in the source sentence.",7.848383903503418,,False,2.0,3.0,"The extracted relation is not accurate as the sentence does not contain a clear subject or object that corresponds to ""2'5"". Additionally, while there are mentions of microreactors and gel layers which could be related to immobilized systems in chemical engineering science, these do not directly support the predicate. Faithfulness score reflects this lack of direct statement but acknowledges some contextual clues present within the sentence that might suggest a relation with microscale processes or measurements (e.g., ""2'5"" could be interpreted as micrometers). Boundary quality is rated 3 because while there are elements in the text related to chemical engineering, they do not clearly define entities for subject and object positions required by the extracted predicate-object structure of 'also appears as'.",6.693521976470947,,True,3,4,"The sentence implies that ""2'5"" is an alternative representation of ""2'5, on."" However, it doesn't explicitly state the relation. The entity boundaries are mostly correct, capturing the core terms.",7.329533100128174,,True,4,3,"The extracted relation ""Subject: 2'5, Predicate: also appears as, Object: 2'5, on."" is accurately represented in the source sentence. The subject position (Characters 128-131) matches the extracted Subject ""2'5,"" and the object positions match the extracted Object ""on."" However, the predicate ""also appears as"" is not directly stated but inferred from the context of the chemical engineering science field where such information might be expected. This makes it partially supported rather than directly stated. The entity boundaries are correctly identified with no significant errors or overlaps.",4.941155910491943,,True,4.0,5.0,"The extracted relation accurately represents the relationship between the subject and object in the sentence. The predicate ""also appears as"" is directly stated, indicating that the subject ""2'5"" also appears as the object ""2'5, on."" The entity boundaries are correctly identified at character positions 128-131 for the subject ""2'5"".",12.258245944976807,
0x5fe2,microreactor,is between,gel layer,,,,Front Matter,Copy of Jovanovic et al 2021 (part II)20251113.pdf,"CHEMICAL

ENGINEERING

SCIENCE

microreactor between

gel layer of two-plates

segmented gas-liquid Now

Immobilized

ELSEVIER

2'5 on.",True,4.0,5.0,"The relation is accurately represented in the sentence, with ""microreactor"" being between ""gel layer"". The faithfulness rating is high because the relation is directly stated using the word ""between"", but it's not a perfect match since the object is described as ""of two-plates segmented gas-liquid Now Immobilized gel layer"". However, this minor variation does not affect the overall accuracy of the extracted relation. The entity boundaries are correctly identified, with ""microreactor"" starting at character 32 and ""gel layer"" starting at character 54.",11.580338954925537,,True,5.0,5.0,"The relation ""microreactor is between gel layer"" is directly stated in the sentence. The microreactor is mentioned as being ""between gel layer of two-plates"", clearly indicating its position relative to the gel layer. The entity boundaries are also correctly identified, as both the subject and object are explicitly mentioned in the sentence.",6.468255996704102,,False,1.0,3.0,"While the subject of microreactor is correctly identified, there are no clear indicators that it lies between a gel layer and another entity or object within the sentence provided; thus, accuracy cannot be confirmed without additional contextual information in this relation extraction task.",8.875978946685791,,True,3,4,"The sentence implies the microreactor is situated between a gel layer, but it doesn't explicitly state ""is between"".  The entity boundaries are mostly correct, though ""of two-plates"" could be considered part of the object description.",7.514951944351196,,True,4,3,"The extracted relation ""microreactor is between gel layer"" accurately represents the relationship described in the source sentence. The subject, ""microreactor,"" and object, ""gel layer,"" are correctly identified within their respective positions (characters 32-44 for microreactor and characters 54-63 for gel layer). However, the extracted relation does not directly state this information; it is inferred from the context provided in the source sentence. This makes the faithfulness score a 4 rather than a direct statement of 1 or 5 due to the indirect nature of the extraction.",4.977031946182251,,False,1.0,5.0,The subject-object order in the sentence does not match with the extracted relation.,8.845010995864868,
