relation_id,subject,predicate,object,hub_entity,hub_connectivity,confidence,section,source_paper,source_text,llama3.2_3b_text_accuracy,llama3.2_3b_text_faithfulness,llama3.2_3b_text_boundary_quality,llama3.2_3b_text_justification,llama3.2_3b_text_inference_time,llama3.2_3b_text_error,mistral_7b_text_accuracy,mistral_7b_text_faithfulness,mistral_7b_text_boundary_quality,mistral_7b_text_justification,mistral_7b_text_inference_time,mistral_7b_text_error,llama3.1_8b_text_accuracy,llama3.1_8b_text_faithfulness,llama3.1_8b_text_boundary_quality,llama3.1_8b_text_justification,llama3.1_8b_text_inference_time,llama3.1_8b_text_error
0xa3f9,Kathryn Lawson,is affiliated with,"Department of Food, Agricultural and Biological Engineering (The Ohio State University/Ohio Agricultural Research and Development Center)",,,,Development and evaluation of a trickle bed bioreactor for enhanced mass transfer and methanol production from biogas,Copy of Sheets et al. 201720251113.pdf,"Johnathon P. Sheets a , Kathryn Lawson a , Xumeng Ge a , c , Lingling Wang b , Zhongtang Yu b , Yebo Li a , c , ∗

a Department of Food, Agricultural and Biological Engineering, The Ohio State University/Ohio Agricultural Research and Development Center, 1680 Madison Ave., Wooster, OH, 44691-4096, USA

b Department of Animal Sciences, The Ohio State University, Columbus, OH, 43210, USA

c quasar energy group, 8600 E. Pleasant Valley Rd, Independence, OH 44131, USA",True,5.0,5.0,"The relation ""is affiliated with"" is directly stated in the source sentence, and the entity boundaries (subject and object) are correctly identified as Kathryn Lawson being affiliated with the Department of Food, Agricultural and Biological Engineering.",2.621022939682007,,True,,,"The subject, Kathryn Lawson, is listed as affiliated with the Department of Food, Agricultural and Biological Engineering at The Ohio State University/Ohio Agricultural Research and Development Center, which is clearly stated in the source sentence. The entity boundaries are correctly identified as the subject and object are explicitly mentioned in the sentence.",6.050257205963135,,True,5.0,5.0,"The relation is accurately represented in the sentence, as Kathryn Lawson's affiliation with the Department of Food, Agricultural and Biological Engineering (The Ohio State University/Ohio Agricultural Research and Development Center) is explicitly stated. The entity boundaries are also correctly identified, with ""Kathryn Lawson"" being the subject and the department name being the object.",5.811849117279053,
0xcaee,research,focuses on,antibody,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"Fully automated and uniquely versatile cell imaging and retrieval system to simplify your antibody, rare-cell and stem-cell research.",True,5.0,4.0,"The relation ""research focuses on antibody"" is accurately represented in the sentence, as the word ""research"" directly precedes and modifies the noun ""antibody"". The faithfulness rating of 5 indicates that this relation is directly stated in the source sentence. However, the boundary quality rating of 4 suggests that while the entity boundaries are generally correct, there might be some minor adjustments needed for precision.",3.3189949989318848,,True,5.0,5.0,"The sentence explicitly mentions ""antibody research,"" and the system correctly identifies that the research focuses on antibodies. The relation is directly stated in the source, making it a perfect match. The entity boundaries are also accurately identified as the subject and object of the relation.",4.725974082946777,,True,4.0,5.0,"The relation is accurately represented in the sentence, with ""research"" being the subject and ""antibody"" being the object of the predicate ""focuses on"". The entity boundaries are correctly identified as the relation is directly stated in the source.",4.786036014556885,
0xcb11,Yun Chen,is affiliated with,"Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden",,,,Strategies and challenges with the microbial conversion of methanol to high -value chemicals,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"Yun Chen 4,5

| The Key Laboratory of Carbohydrate Chemistry and Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China

4 Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden

5 Novo Nordisk Foundation Center for Biosustainability, Chalmers University of Technology, Gothenburg, Sweden",True,4.0,5.0,"The relation is accurately represented in the sentence, as it directly states that Yun Chen is affiliated with the specified department. The entity boundaries are correctly identified, and there's no indication of any hallucination or misidentification.",2.868030071258545,,True,,,"The extracted relation is accurately represented in the sentence as it directly states that Yun Chen is affiliated with the Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden. This information can be found in the fourth item of the list provided in the source sentence. The entity boundaries are correctly identified as the subject ""Yun Chen"" and object ""Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden"" are both present in the source sentence.",7.645617961883545,,True,5.0,5.0,"The relation is directly stated in the sentence, and the entity boundaries are correctly identified as ""Yun Chen"" (subject) and ""Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden"" (object).",5.299285888671875,
0xcaf8,CellCelector Flex,streamlines,workflows,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"With CellCelector Flex, you have everything you need for imaging, screening, retrieving and verifying target cells in one place. It's an all-in-one solution that reduces steps, streamlines workflows, and accelerates processing - while capturing cells without damage and enabling incredibly high viability.",True,5.0,5.0,"The extracted relation is accurately represented in the sentence, as it directly states that ""streamlines workflows"" is a benefit of using CellCelector Flex. The faithfulness rating is 5 because the relation is explicitly stated in the source sentence without any ambiguity or inference. The boundary quality rating is also 5 because the subject and object positions are correctly identified, with ""CellCelector Flex"" as the subject and ""workflows"" as the object.",3.7526681423187256,,True,5.0,5.0,"The relation ""streamlines"" is directly stated in the sentence, as it describes one of the benefits of using CellCelector Flex. The subject and object are correctly identified within the sentence, with ""CellCelector Flex"" being the subject that performs the action of streamlining, and ""workflows"" being the object that is streamlined.",5.494939088821411,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""streamlines"" being a clear verb connecting ""workflows"" to ""CellCelector Flex"". The entity boundaries are also correctly identified, as ""CellCelector Flex"" starts at character 5 and ""workflows"" starts at character 190.",5.338996171951294,
0xcb09,Yankun Yang,is affiliated with,"The Key Laboratory of Industrial Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China",,,,Strategies and challenges with the microbial conversion of methanol to high -value chemicals,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"Yankun Yang 1,2,3

|

Jens Nielsen 4,5,6

2 The Key Laboratory of Industrial Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China

3",True,5.0,5.0,"The relation is accurately represented in the sentence, as it directly states that Yankun Yang is affiliated with the specified organization. The entity boundaries are also correctly identified, with no mention of Jens Nielsen or any other character being associated with the organization.",2.7001500129699707,,True,,,"The extracted relation is accurately represented in the sentence, as it directly states that Yankun Yang is affiliated with the provided institution. The entity boundaries are correctly identified, as the subject and object are explicitly mentioned in the source sentence.",4.783239841461182,,True,5.0,5.0,"The relation is accurately represented in the sentence, as it clearly states that Yankun Yang is affiliated with the specified laboratory. The entity boundaries are also correctly identified, with ""Yankun Yang"" being the subject and the long description starting from character 44 being the object.",5.077146768569946,
0xcaf3,research,focuses on,stem-cell,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"Fully automated and uniquely versatile cell imaging and retrieval system to simplify your antibody, rare-cell and stem-cell research.",True,5.0,5.0,"The relation ""research"" focuses on ""stem-cell"" is directly stated in the source sentence, with clear boundaries between the subject (""research"") and object (""stem-cell"").",2.142137050628662,,True,5.0,5.0,"The sentence explicitly mentions ""stem-cell research,"" which implies that the system focuses on stem cells in the context of research. The relation between ""research"" and ""focuses on"" is directly stated with the subject being ""research"" and the object being ""stem-cell."" The entity boundaries are correctly identified as the words ""research"" and ""stem-cell"" correspond to the subject and object, respectively.",5.844105005264282,,True,4.0,5.0,"The relation is accurately represented in the sentence, with ""research"" being the subject and ""stem-cell"" being the object. The entity boundaries are correctly identified as the relation is directly stated in the source sentence.",4.363357782363892,
0xcb10,Chunjun Zhan,is affiliated with,"The Key Laboratory of Carbohydrate Chemistry and Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China",,,,Strategies and challenges with the microbial conversion of methanol to high -value chemicals,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"Chunjun Zhan 1,2,3,4 Zhonghu Bai 1,2,3 |

| Xiaowei Li 4,5 The Key Laboratory of Carbohydrate Chemistry and Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China

4 Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden

5 Novo Nordisk Foundation Center for Biosustainability, Chalmers University of Technology, Gothenburg, Sweden",True,5.0,5.0,"The relation is accurately represented in the sentence, as it directly states that Chunjun Zhan is affiliated with the specified organization. The entity boundaries are also correctly identified, with no mention of any other entities or relationships being included.",2.6498618125915527,,True,,,"The subject ""Chunjun Zhan"" and the object ""The Key Laboratory of Carbohydrate Chemistry and Biotechnology, School of Biotechnology, Ministry of Education, Jiangnan University, Wuxi, China"" are both explicitly mentioned in the source sentence. The relation ""is affiliated with"" can be inferred from the context as researchers are often associated with their respective institutions.",7.236046075820923,,True,5.0,5.0,"The relation is accurately represented in the sentence, as Chunjun Zhan is indeed affiliated with the mentioned laboratory. The entity boundaries are also correctly identified, with ""Chunjun Zhan"" clearly marked as the subject and the long object phrase starting from character position 252.",5.481630086898804,
0xcaed,CellCelector Flex,is used for,screening,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"With CellCelector Flex, you have everything you need for imaging, screening, retrieving and verifying target cells in one place.",True,5.0,4.0,"The relation is accurately represented in the sentence, as ""CellCelector Flex"" is indeed used for screening. The entity boundaries are mostly correct, with only a minor issue at the word boundary between ""screening"" and the rest of the sentence.",2.6952390670776367,,True,5.0,5.0,"The relation ""is used for"" is directly stated in the sentence, with ""CellCelector Flex"" being used for ""imaging, screening, retrieving and verifying target cells"". The subject and object boundaries are correctly identified as ""CellCelector Flex"" and ""screening"", respectively.",4.840855121612549,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""CellCelector Flex"" being used for screening explicitly mentioned. The entity boundaries are also correctly identified, as the subject and object positions match the extracted relation.",4.398237943649292,
0xcaec,CellCelector Flex,is used for,verifying target cells,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"With CellCelector Flex, you have everything you need for imaging, screening, retrieving and verifying target cells in one place.",True,5.0,5.0,"The extracted relation is accurately represented in the sentence, as it directly states that CellCelector Flex is used for verifying target cells. The subject and object boundaries are also correctly identified, with no extraneous information or missing context.",2.5295448303222656,,True,5.0,5.0,"The relation ""CellCelector Flex is used for verifying target cells"" is directly stated in the sentence. The system correctly identified the subject, object, and predicate of the relation.",3.9111831188201904,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""CellCelector Flex"" being used for verifying target cells. The entity boundaries are also correctly identified, matching the positions specified in the source sentence.",4.240329027175903,
0xcafa,CellCelector Flex,is used for,retrieving,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"With CellCelector Flex, you have everything you need for imaging, screening, retrieving and verifying target cells in one place.",True,5.0,4.0,"The relation is accurately represented in the sentence, as ""CellCelector Flex"" is indeed used for retrieving. The object position is close but not exact; it should be characters 77-87: ""retrieving"".",2.4925310611724854,,True,5.0,5.0,"The relation ""is used for"" accurately represents the sentence, as it is directly stated that CellCelector Flex is used for imaging, screening, retrieving, and verifying target cells. The subject and object boundaries are correctly identified in the sentence.",4.3332438468933105,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""CellCelector Flex"" being used for retrieving target cells. The entity boundaries are also correctly identified, as they match the positions specified in the source sentence.",4.263437986373901,
0xcaef,research,focuses on,rare-cell,,,,One Tool to Retrieve Them All,Copy of Zhan et al. 2020 10.20.02 AM20251113.pdf,"Fully automated and uniquely versatile cell imaging and retrieval system to simplify your antibody, rare-cell and stem-cell research.",True,4.0,3.0,"The relation ""research"" is accurately represented in the sentence as it describes a specific area of study. However, the faithfulness rating is not a perfect score because while the relation is stated directly, the object ""rare-cell"" is part of a broader phrase (""antibody, rare-cell and stem-cell research"") that slightly modifies its direct meaning. The boundary quality is rated 3 as the subject and object positions are generally correct but could be argued to be slightly off due to the surrounding context.",3.8453240394592285,,True,5.0,5.0,"The sentence explicitly states that the system simplifies ""rare-cell research,"" implying that the research focuses on rare cells. This relation is directly stated in the source, making it a perfect match. The subject and object boundaries are also correctly identified as ""research"" and ""rare-cell"" respectively, since they correspond to the entities being researched and the type of cell being researched in this context.",5.998214244842529,,True,4.0,5.0,"The relation is accurately represented in the sentence, with ""research"" being the subject and ""rare-cell"" being the object. The entity boundaries are correctly identified as the relation is directly stated in the source sentence.",4.651052713394165,
0xb93c,microscale technology,is used for,continuous-flow organic synthesis,,,,Microfluidic devices for biocatalytic processes,Copy of Wohlgemuth et al. 201520251113.pdf,"Increasing research efforts and the growing industrial interest in using microscale technology for continuous-flow organic synthesis and for various continuous-flow separations [1-6] shed new light on basic process development and sets a new paradigm for chemical production [7]. The quest for high-performance manufacturing technology places the combination of biocatalysis and microscale technology as a key green engineering method for process development and production [12-14]. The strategic advantages of microscale technology are reviewed with regard to minimizing the gap between the laboratory and the full-size manufacturing

0167-7799/

scale enabling sustainable manufacturing of high addedvalue bioproducts based on biocatalytic processes.",True,5.0,5.0,"The extracted relation is accurately represented in the sentence, as it directly states that microscale technology ""is used for"" continuous-flow organic synthesis. The subject and object boundaries are also correctly identified, with no extraneous information or incorrect entities present.",2.8504068851470947,,True,,,"The extracted relation ""microscale technology is used for continuous-flow organic synthesis"" is directly stated in the source sentence. The subject and object boundaries are correctly identified as well, with the subject being ""microscale technology"" and the object being ""continuous-flow organic synthesis"".",5.8995161056518555,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""microscale technology"" being used for ""continuous-flow organic synthesis"". The entity boundaries are also correctly identified, as they match the positions of the words in the source sentence.",5.081171989440918,
0xb939,the quest for high-performance manufacturing technology,places the combination of biocatalysis and microscale technology as,a key green engineering method for process development and production,,,,Microfluidic devices for biocatalytic processes,Copy of Wohlgemuth et al. 201520251113.pdf,The quest for high-performance manufacturing technology places the combination of biocatalysis and microscale technology as a key green engineering method for process development and production [12-14].,True,5.0,5.0,"The relation is accurately represented in the sentence, as it directly states that ""The quest for high-performance manufacturing technology"" places ""a key green engineering method for process development and production"". The entity boundaries are correctly identified, with no extraneous information or missing context.",2.700448989868164,,True,,,"The extracted relation accurately reflects the information in the source sentence, where it is directly stated that the combination of biocatalysis and microscale technology is placed as a key green engineering method for process development and production. The subject, object, and their boundaries are correctly identified and correspond to the relevant parts of the source sentence.",5.4780848026275635,,True,5.0,5.0,"The relation is accurately represented in the sentence, with the subject and object positions correctly identified. The sentence directly states that ""the quest for high-performance manufacturing technology"" places the combination of biocatalysis and microscale technology as a key green engineering method, making it a perfect match for the extracted relation.",5.33380913734436,
0xb923,Roland Wohlgemuth,is one of the authors,the paper,,,,Microscale technology and biocatalytic processes: opportunities and challenges for synthesis,Copy of Wohlgemuth et al. 201520251113.pdf,"Roland Wohlgemuth 1 , Igor Plazl 2 , Polona Z ˇ nidars ˇic ˇ -Plazl 2 , Krist V. Gernaey 3 , and John M. Woodley 3

Despite the expanding presence of microscale technology in chemical synthesis and energy production as well as in biomedical devices and analytical and diagnostic tools, its potential in biocatalytic processes for pharmaceutical and fine chemicals, as well as related industries, has not yet been fully exploited.",True,4.0,3.0,,3.949916124343872,,True,,,"The subject Roland Wohlgemuth is listed as one of the authors, implying he has contributed to the creation of the paper. Although the sentence does not explicitly state that he is an author of ""the paper"", it can be inferred from the context.",6.290102958679199,,True,5.0,5.0,"The relation is directly stated in the sentence, and the entity boundaries (subject and object) are correctly identified as ""Roland Wohlgemuth"" and ""the paper"", respectively.",4.574763059616089,
0xb941,microscale technology,enables,sustainable manufacturing of high added-value bioproducts based on biocatalytic processes,,,,Microfluidic devices for biocatalytic processes,Copy of Wohlgemuth et al. 201520251113.pdf,"Increasing research efforts and the growing industrial interest in using microscale technology for continuous-flow organic synthesis and for various continuous-flow separations [1-6] shed new light on basic process development and sets a new paradigm for chemical production [7]. The quest for high-performance manufacturing technology places the combination of biocatalysis and microscale technology as a key green engineering method for process development and production [12-14]. The strategic advantages of microscale technology are reviewed with regard to minimizing the gap between the laboratory and the full-size manufacturing

0167-7799/

scale enabling sustainable manufacturing of high addedvalue bioproducts based on biocatalytic processes.",True,5.0,5.0,"The extracted relation is accurately represented in the sentence, as it directly states that microscale technology enables sustainable manufacturing of high added-value bioproducts based on biocatalytic processes. The source sentence explicitly mentions this relationship between microscale technology and its benefits.",2.7423551082611084,,True,,,"The extracted relation ""microscale technology enables sustainable manufacturing of high added-value bioproducts based on biocatalytic processes"" is directly stated in the source sentence. The subject, object, and predicate are correctly identified and the boundaries are perfectly defined.",5.326555967330933,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""microscale technology"" as the subject and ""sustainable manufacturing of high added-value bioproducts based on biocatalytic processes"" as the object. The entity boundaries are correctly identified, with no extraneous characters or words included in the subject or object.",5.661234140396118,
0xb924,Krist V. Gernaey,is one of the authors,the paper,,,,Microscale technology and biocatalytic processes: opportunities and challenges for synthesis,Copy of Wohlgemuth et al. 201520251113.pdf,"Roland Wohlgemuth 1 , Igor Plazl 2 , Polona Z ˇ nidars ˇic ˇ -Plazl 2 , Krist V. Gernaey 3 , and John M. Woodley 3

Despite the expanding presence of microscale technology in chemical synthesis and energy production as well as in biomedical devices and analytical and diagnostic tools, its potential in biocatalytic processes for pharmaceutical and fine chemicals, as well as related industries, has not yet been fully exploited.",True,5.0,5.0,"The relation ""is one of the authors"" is directly stated in the sentence, with Krist V. Gernaey explicitly mentioned as a co-author. The entity boundaries (subject and object) are correctly identified, with Krist V. Gernaey as the subject and ""the paper"" not being a direct object but rather an implied context for the relation.",3.231207847595215,,True,,,"The subject ""Krist V. Gernaey"" is listed among the authors, implying that he is one of the authors of the paper. Although the sentence does not explicitly state this relation, it can be inferred from the context. The entity boundaries are correctly identified as the subject ""Krist V. Gernaey"" and the object ""the paper"" are both present in the list of authors.",7.089853048324585,,True,5.0,5.0,"The relation is directly stated in the sentence, as Krist V. Gernaey's name appears with ""and"" before John M. Woodley, indicating that they are co-authors. The entity boundaries (subject and object) are correctly identified, as the subject is clearly marked by the first occurrence of Krist V. Gernaey's name, and the object (""the paper"") can be inferred from the context.",6.7587668895721436,
0xb953,Point-of-use generation,improves,health,,,,"Safety, health, and environmental advantages",Copy of Wohlgemuth et al. 201520251113.pdf,"Point-of-use generation of toxic, explosive, and hazardous chemicals in situ within integrated microfluidic systems improves safety, health, and environment issues and allows multiple reactions and separations.",True,5.0,4.0,"The relation is accurately represented in the sentence, as ""improves"" directly connects the subject (point-of-use generation) to the object (health). The entity boundaries are mostly correct, with only a minor issue at the word boundary between ""health"" and the subsequent phrase.",3.0294511318206787,,True,5.0,5.0,"The relation ""Point-of-use generation improves health"" is directly stated in the sentence, as it clearly mentions that point-of-use generation improves safety, health, and environment issues. The subject and object boundaries are also correctly identified, as they correspond to the exact words mentioned in the sentence.",5.0679099559783936,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""Point-of-use generation"" clearly being the subject and ""health"" explicitly mentioned as an object of the predicate ""improves"".",4.265839099884033,
0xb93e,biocatalysis,has been established as,a key technology for sustainable chemistry,,,,Microfluidic devices for biocatalytic processes,Copy of Wohlgemuth et al. 201520251113.pdf,"Progress in the fundamentals of biocatalysis and its applications in various industrial sectors over the past 50 years [8-10] have already established biocatalysis as a key technology for sustainable chemistry in numerous manufacturing processes for pharmaceuticals, flavors, fragrances, vitamins, and chemicals [11]. The quest for high-performance manufacturing technology places the combination of biocatalysis and microscale technology as a key green engineering method for process development and production [12-14].",True,5.0,5.0,"The extracted relation accurately represents the source sentence, as both the subject (""biocatalysis"") and object (""a key technology for sustainable chemistry"") are correctly identified and directly stated in the sentence.",2.4506070613861084,,True,,,"The extracted relation ""biocatalysis has been established as a key technology for sustainable chemistry"" is directly stated in the source sentence. The subject and object boundaries are correctly identified, with the subject being ""biocatalysis"" and the object being ""a key technology for sustainable chemistry"".",5.360672950744629,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""biocatalysis"" being clearly identified as the subject and ""a key technology for sustainable chemistry"" as the object. The entity boundaries are also correctly identified, matching the positions specified in the source sentence.",5.07197904586792,
0xb934,[11],refers to,"manufacturing processes for pharmaceuticals, flavors, fragrances, vitamins, and chemicals",,,,Microfluidic devices for biocatalytic processes,Copy of Wohlgemuth et al. 201520251113.pdf,"Progress in the fundamentals of biocatalysis and its applications in various industrial sectors over the past 50 years [8-10] have already established biocatalysis as a key technology for sustainable chemistry in numerous manufacturing processes for pharmaceuticals, flavors, fragrances, vitamins, and chemicals [11].",True,5.0,5.0,"The extracted relation is accurately represented in the sentence, as it directly states that biocatalysis has established a key technology for sustainable chemistry in various manufacturing processes. The object position is also correctly identified, with the relevant phrase appearing between characters 222-311 of the source sentence.",2.892285108566284,,True,,,"The extracted relation accurately represents the subject ""biocatalysis"" referring to the manufacturing processes for various industries, as stated directly in the sentence. The entity boundaries are correctly identified and the object is precisely defined within the source text.",4.762470960617065,,True,5.0,5.0,"The relation is accurately represented in the sentence, and it is directly stated. The object boundary is correctly identified as characters 222-311, which corresponds to the phrase ""manufacturing processes for pharmaceuticals, flavors, fragrances, vitamins, and chemicals"".",4.943000078201294,
0xb954,Point-of-use generation,involves,toxic chemicals,,,,"Safety, health, and environmental advantages",Copy of Wohlgemuth et al. 201520251113.pdf,"Point-of-use generation of toxic, explosive, and hazardous chemicals in situ within integrated microfluidic systems improves safety, health, and environment issues and allows multiple reactions and separations.",True,5.0,4.0,"The relation is accurately represented in the sentence, as ""involves"" directly connects the subject (point-of-use generation) to the object (toxic chemicals). The entity boundaries are mostly correctly identified, with only a minor issue of whether ""toxic chemicals"" is a direct object or a broader concept.",2.9852681159973145,,True,,,"The sentence mentions the generation of toxic chemicals, and the extraction correctly identifies that the point-of-use generation involves these chemicals. While the relation is not explicitly stated as ""involves,"" it can be inferred from the context. The subject and object boundaries are accurately identified within the source sentence.",6.0924811363220215,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""Point-of-use generation"" as the subject and ""toxic chemicals"" as the object. The entity boundaries are correctly identified, with no extraneous characters included or omitted from the subject and object positions.",5.108263969421387,
0x5990,Methanol,can be used for,growth and maintenance of Pichia pastoris,,,,ACCESS,Copy of Joseph et al. 202220251113.pdf,"Metrics & More

Read Online

Article Recommendations

ABSTRACT: Methanol, a simple polar solvent, has been widely identified as an attractive carbon source to produce chemicals and fuels in bioprocesses. However, if methanol feeding is not controlled well in such a fermentation process, accumulation of the solvent in the growth media will have a detrimental effect on the cells. Hence, monitoring the levels of methanol in these fermentation processes is a crucial step to ensure a healthy culture and maximum protein production. There are various techniques elaborated in the literature for monitoring

*

sı

Supporting Information

methanol in cell cultures, but often, they appear to be expensive methods that are less affordable for many laboratories. In this study, a fast, simple, and sensitive method is developed to process biological samples by using the salting-out-assisted liquid -liquid extraction technique to quantify the concentration of methanol and ethanol using gas chromatography. Followed by this, a validation test for the developed method was performed, which resulted in good peak resolution, linearity, and limit of detection for the quantitation of methanol and ethanol. Such an approach facilitates the possibility to monitor and control the methanol levels in fermentation and aids in bioprocess optimization.",True,5.0,5.0,,5.102070093154907,,True,,,"The relation ""Methanol can be used for growth and maintenance of Pichia pastoris"" is directly stated in the source, as it discusses a method for monitoring methanol levels in fermentation processes to ensure a healthy culture and maximum protein production. This aids in bioprocess optimization, which implies that methanol has a role in the growth and maintenance of Pichia pastoris. The entity boundaries are correctly identified as ""Methanol"" is the subject and ""growth and maintenance of Pichia pastoris"" is the object.",8.53696584701538,,True,4.0,5.0,,9.440761089324951,
0x59aa,Methanol levels in P. pastoris bioprocesses,can significantly affect,viability of cells and production yield of protein of interest,,,,■ INTRODUCTION,Copy of Joseph et al. 202220251113.pdf,"Monitoring the methanol levels in P. pastoris bioprocesses is very crucial during the fermentation since it can significantly affect the viability of the

cells as well as the production yield of the protein of interest.",True,5.0,5.0,"The extracted relation accurately represents the source sentence, with the subject (""methanol levels in P. pastoris bioprocesses"") and object (""viability of cells and production yield of protein of interest"") correctly identified. The relation is directly stated in the source sentence, indicating a high level of faithfulness.",3.151784896850586,,True,,,"The extracted relation accurately represents the content of the sentence, as it directly states that methanol levels can significantly affect the viability of cells and production yield of protein of interest in P. pastoris bioprocesses. The subject and object boundaries are correctly identified, as they correspond to the entities ""methanol levels in P. pastoris bioprocesses"" (subject) and ""viability of cells and production yield of protein of interest"" (object).",7.096002101898193,,True,5.0,5.0,"The relation is accurately represented in the sentence, with the subject and object entities correctly identified. The predicate ""can significantly affect"" is also directly stated in the source sentence, making it a faithful representation of the extracted relation.",4.540926218032837,
0x5984,The developed method,results in,"good peak resolution, linearity, and limit of detection for the quantitation of methanol and ethanol",,,,ACCESS,Copy of Joseph et al. 202220251113.pdf,"Followed by this, a validation test for the developed method was performed, which resulted in good peak resolution, linearity, and limit of detection for the quantitation of methanol and ethanol.",True,5.0,5.0,"The extracted relation accurately represents the source sentence, with no significant changes or additions. The subject and object boundaries are also correctly identified, mirroring the exact positions in the original sentence.",2.307547092437744,,True,5.0,5.0,"The relation ""the developed method results in good peak resolution, linearity, and limit of detection for the quantitation of methanol and ethanol"" is directly stated in the source sentence. The subject and object are correctly identified as ""the developed method"" and ""good peak resolution, linearity, and limit of detection for the quantitation of methanol and ethanol"", respectively.",5.7010719776153564,,True,5.0,5.0,"The relation is accurately represented in the sentence, with the subject ""the developed method"" and object ""good peak resolution, linearity, and limit of detection for the quantitation of methanol and ethanol"" correctly identified. The sentence directly states that the validation test resulted in these good characteristics, making the faithfulness rating 5.",5.758049011230469,
0x5975,Pichia pastoris,undergoes,fermentation,,,,Front Matter,Copy of Joseph et al. 202220251113.pdf,"ÔMEGA

Bioprocess optimization

Pichia pastoris fermentation

- = = - = - - - http://pubs.acs.org/journal/acsodf

Article",True,5.0,5.0,"The relation ""undergoes"" is directly stated in the source sentence, and the entity boundaries (subject and object) are correctly identified as ""Pichia pastoris"" and ""fermentation"", respectively.",2.450623035430908,,True,,,"The relation ""Pichia pastoris undergoes fermentation"" is explicitly mentioned in the sentence, making it a direct statement. The subject and object boundaries are correctly identified as they correspond to the actual entities in the sentence.",4.757652044296265,,True,4.0,5.0,"The relation is accurately represented in the sentence, as Pichia pastoris indeed undergoes fermentation. The entity boundaries are correctly identified, with ""Pichia pastoris"" clearly marked as the subject and ""fermentation"" as the object.",4.994509935379028,
0x598b,The tested combination,can be extended to other matrices,such an approach facilitates the possibility to monitor and control the methanol levels in fermentation,,,,ACCESS,Copy of Joseph et al. 202220251113.pdf,"By further assessing the tested combination, it was confirmed that its application could be extended to other matrices. Such an approach facilitates the possibility to monitor and control the methanol levels in fermentation and aids in bioprocess optimization.",True,5.0,5.0,"The extracted relation accurately represents the source sentence, with no significant omissions or additions. The subject and object boundaries are correctly identified, mirroring the exact positions in the original sentence.",2.414124011993408,,True,5.0,5.0,"The relation ""The tested combination can be extended to other matrices"" is directly stated in the source sentence. The subject and object boundaries are also correctly identified as they correspond to the actual entities mentioned in the sentence.",4.560059070587158,,True,4.0,5.0,"The extracted relation accurately captures the main idea of the sentence, which is that the tested combination can be applied to other matrices.",6.112091064453125,
0x5999,Pichia pastoris,belongs to,methylotrophic yeasts,,,,ACCESS,Copy of Joseph et al. 202220251113.pdf,"Specifically, to achieve recombinant protein production from methylotrophic yeasts, such as Pichia pastoris , this organic solvent can be used as a sole carbon source for growth and maintenance as well as an inducer for protein expression.",True,5.0,5.0,"The relation ""belongs to"" is accurately represented in the sentence, as Pichia pastoris is indeed a type of methylotrophic yeast. The source sentence directly states this relationship, making it a perfect match for the extracted relation.",2.6451311111450195,,True,,,"The relation ""belongs to"" is directly stated in the sentence, as Pichia pastoris is identified as a member of methylotrophic yeasts. The subject and object boundaries are correctly identified, as they correspond to the exact mentions of the entities in the sentence.",5.306714773178101,,True,5.0,5.0,"The relation is directly stated in the sentence, and the entity boundaries are correctly identified as ""Pichia pastoris"" (subject) and ""methylotrophic yeasts"" (object).",4.291507959365845,
